project;bugtype;count;version
hpack;JMH_BENCHMARK_METHOD_FOUND;2;d58ac0c4dff6a228c4f93a8b31587392918a7a8e
hpack;JMH_IGNORED_METHOD_RETURN;1;d58ac0c4dff6a228c4f93a8b31587392918a7a8e
hpack;JMH_LOOP_INSIDE_BENCHMARK;3;d58ac0c4dff6a228c4f93a8b31587392918a7a8e
motif;JMH_BENCHMARK_METHOD_FOUND;4;33a72d79fcbac16c89f8c4b0567856f2442f59be
motif;JMH_STATE_FINAL_FIELD;12;33a72d79fcbac16c89f8c4b0567856f2442f59be
SimpleFlatMapper;JMH_BENCHMARK_METHOD_FOUND;43;f6d5c82ad185e2ec6ac9a89d78cd2f3893d4d1e0
SimpleFlatMapper;JMH_IGNORED_METHOD_RETURN;8;f6d5c82ad185e2ec6ac9a89d78cd2f3893d4d1e0
SimpleFlatMapper;JMH_STATE_FINAL_FIELD;96;f6d5c82ad185e2ec6ac9a89d78cd2f3893d4d1e0
SimpleFlatMapper;JMH_LOOP_INSIDE_BENCHMARK;33;f6d5c82ad185e2ec6ac9a89d78cd2f3893d4d1e0
SimpleFlatMapper;JMH_FIXTURE_USING_INVOCATION_SCOPE;4;f6d5c82ad185e2ec6ac9a89d78cd2f3893d4d1e0
reactive-streams-commons;JMH_BENCHMARK_METHOD_FOUND;157;30e366f0f4172205060df81ad09f9f850ba8d539
reactive-streams-commons;JMH_LOOP_INSIDE_BENCHMARK;9;30e366f0f4172205060df81ad09f9f850ba8d539
reactive-streams-commons;JMH_STATE_FINAL_FIELD;257;30e366f0f4172205060df81ad09f9f850ba8d539
reactive-streams-commons;JMH_IGNORED_METHOD_RETURN;20;30e366f0f4172205060df81ad09f9f850ba8d539
jbender;JMH_BENCHMARK_METHOD_FOUND;1;d0aa989be2d0d15233c78201a0c501cbb3bf5aaf
jbender;JMH_IGNORED_METHOD_RETURN;2;d0aa989be2d0d15233c78201a0c501cbb3bf5aaf
jbender;JMH_LOOP_INSIDE_BENCHMARK;1;d0aa989be2d0d15233c78201a0c501cbb3bf5aaf
bucket4j;JMH_BENCHMARK_METHOD_FOUND;9;a29e71d208589904611df56473fd08f8e8f20ab5
bucket4j;JMH_IGNORED_METHOD_RETURN;3;a29e71d208589904611df56473fd08f8e8f20ab5
bucket4j;JMH_STATE_FINAL_FIELD;32;a29e71d208589904611df56473fd08f8e8f20ab5
aprof;JMH_STATE_FINAL_FIELD;26;d211d6a059ddd1be8542e64276c8bf3dfe278501
sqlg;JMH_STATE_FINAL_FIELD;44;fac6d6537df69c3e4a05877bd63d6f569a2575f9
sqlg;JMH_BENCHMARK_METHOD_FOUND;10;fac6d6537df69c3e4a05877bd63d6f569a2575f9
sqlg;JMH_IGNORED_METHOD_RETURN;36;fac6d6537df69c3e4a05877bd63d6f569a2575f9
sqlg;JMH_LOOP_INSIDE_BENCHMARK;6;fac6d6537df69c3e4a05877bd63d6f569a2575f9
aircompressor;JMH_BENCHMARK_METHOD_FOUND;2;63319e2abb6a029b12bd2fffda22d004975d71ed
aircompressor;JMH_STATE_FINAL_FIELD;18;63319e2abb6a029b12bd2fffda22d004975d71ed
sparkey-java;JMH_STATE_FINAL_FIELD;51;c067b1f348c526cac18f794accfe3335830d3fc1
sparkey-java;JMH_BENCHMARKMODE_SINGLESHOT;1;c067b1f348c526cac18f794accfe3335830d3fc1
parity;JMH_BENCHMARK_METHOD_FOUND;7;11042ccd7150fce1af7ba3069002fa2677a03217
parity;JMH_IGNORED_METHOD_RETURN;2;11042ccd7150fce1af7ba3069002fa2677a03217
parity;JMH_STATE_FINAL_FIELD;13;11042ccd7150fce1af7ba3069002fa2677a03217
template-benchmark;JMH_BENCHMARK_METHOD_FOUND;8;8b00e1fa38e097eeb108e205feb3a4f8a78bf6c2
template-benchmark;JMH_IGNORED_METHOD_RETURN;2;8b00e1fa38e097eeb108e205feb3a4f8a78bf6c2
template-benchmark;JMH_STATE_FINAL_FIELD;56;8b00e1fa38e097eeb108e205feb3a4f8a78bf6c2
autolink-java;JMH_BENCHMARK_METHOD_FOUND;1;2ad27952ca6722204954022d7e1d462ca239678f
autolink-java;JMH_IGNORED_METHOD_RETURN;1;2ad27952ca6722204954022d7e1d462ca239678f
injector;JMH_BENCHMARK_METHOD_FOUND;1;07ae7a9e742fdb54ecf80e00d243f05c1347861e
injector;JMH_STATE_FINAL_FIELD;6;07ae7a9e742fdb54ecf80e00d243f05c1347861e
jmh-samples;JMH_STATE_FINAL_FIELD;71;2dd70262e47bce32f9bf07723717505fbec1e332
jmh-samples;JMH_BENCHMARK_METHOD_FOUND;19;2dd70262e47bce32f9bf07723717505fbec1e332
jmh-samples;JMH_LOOP_INSIDE_BENCHMARK;8;2dd70262e47bce32f9bf07723717505fbec1e332
jmh-samples;JMH_IGNORED_METHOD_RETURN;9;2dd70262e47bce32f9bf07723717505fbec1e332
completable-futures;JMH_BENCHMARK_METHOD_FOUND;4;de76239315d409b23cb8174af8013171acf1e7bf
completable-futures;JMH_LOOP_INSIDE_BENCHMARK;2;de76239315d409b23cb8174af8013171acf1e7bf
completable-futures;JMH_STATE_FINAL_FIELD;6;de76239315d409b23cb8174af8013171acf1e7bf
hashmapTest;JMH_BENCHMARK_METHOD_FOUND;1;55669a0c3ee1f9c2525580e4ace06e910d5972ec
hashmapTest;JMH_STATE_FINAL_FIELD;18;55669a0c3ee1f9c2525580e4ace06e910d5972ec
fixio;JMH_BENCHMARK_METHOD_FOUND;1;69d68a3e225390c6de19dd3581136a74fa1790d0
fixio;JMH_FIXTURE_USING_INVOCATION_SCOPE;1;69d68a3e225390c6de19dd3581136a74fa1790d0
fixio;JMH_STATE_FINAL_FIELD;7;69d68a3e225390c6de19dd3581136a74fa1790d0
unsafe;JMH_BENCHMARK_METHOD_FOUND;4;805f54e2a8aee905003329556135b6c4059b4418
unsafe;JMH_STATE_FINAL_FIELD;45;805f54e2a8aee905003329556135b6c4059b4418
notification;JMH_BENCHMARK_METHOD_FOUND;6;6a8e8aa54fb0f06d806f8f7cc826d1c1bd5cebf7
notification;JMH_STATE_FINAL_FIELD;4;6a8e8aa54fb0f06d806f8f7cc826d1c1bd5cebf7
jvm-unsafe-utils;JMH_BENCHMARK_METHOD_FOUND;3;1b01a637df9e77f719fd8911ea921358e4d6c383
jvm-unsafe-utils;JMH_STATE_FINAL_FIELD;8;1b01a637df9e77f719fd8911ea921358e4d6c383
a-foundation;JMH_BENCHMARK_METHOD_FOUND;36;f3eef2ca89d67775f202a4c28140230a6229291e
a-foundation;JMH_IGNORED_METHOD_RETURN;6;f3eef2ca89d67775f202a4c28140230a6229291e
a-foundation;JMH_LOOP_INSIDE_BENCHMARK;2;f3eef2ca89d67775f202a4c28140230a6229291e
a-foundation;JMH_STATE_FINAL_FIELD;16;f3eef2ca89d67775f202a4c28140230a6229291e
paleo;JMH_BENCHMARK_METHOD_FOUND;1;2867def58523861a628d28a1a6eed914aad35e36
paleo;JMH_IGNORED_METHOD_RETURN;1;2867def58523861a628d28a1a6eed914aad35e36
java_in_examples;JMH_BENCHMARK_METHOD_FOUND;49;f256147a03857ea4e2865538d262a2d50515dd60
java_in_examples;JMH_IGNORED_METHOD_RETURN;6;f256147a03857ea4e2865538d262a2d50515dd60
java_in_examples;JMH_LOOP_INSIDE_BENCHMARK;22;f256147a03857ea4e2865538d262a2d50515dd60
java_in_examples;JMH_STATE_FINAL_FIELD;52;f256147a03857ea4e2865538d262a2d50515dd60
graph_processing;JMH_BENCHMARK_METHOD_FOUND;7;f3c38a47ecfff4ea037a4d086b509f2018c8e39a
graph_processing;JMH_IGNORED_METHOD_RETURN;6;f3c38a47ecfff4ea037a4d086b509f2018c8e39a
graph_processing;JMH_STATE_FINAL_FIELD;24;f3c38a47ecfff4ea037a4d086b509f2018c8e39a
yauaa;JMH_BENCHMARK_METHOD_FOUND;15;458841274af790d3a8d9287339c2cf8effcf481b
yauaa;JMH_STATE_FINAL_FIELD;7;458841274af790d3a8d9287339c2cf8effcf481b
json-avro-converter;JMH_BENCHMARK_METHOD_FOUND;4;dcff6e958d0d7f42b9087b8cefa405b7e4d0b867
json-avro-converter;JMH_STATE_FINAL_FIELD;6;dcff6e958d0d7f42b9087b8cefa405b7e4d0b867
gorilla-tsc;JMH_BENCHMARK_METHOD_FOUND;4;f1a28ee3aed321b73311b0f73c3bc9814f4b23da
gorilla-tsc;JMH_LOOP_INSIDE_BENCHMARK;4;f1a28ee3aed321b73311b0f73c3bc9814f4b23da
gorilla-tsc;JMH_STATE_FINAL_FIELD;12;f1a28ee3aed321b73311b0f73c3bc9814f4b23da
NeoEMF;JMH_BENCHMARK_METHOD_FOUND;23;a82cb3dffcb5e8dd3956de1c180945e903e6f6da
NeoEMF;JMH_BENCHMARKMODE_SINGLESHOT;2;a82cb3dffcb5e8dd3956de1c180945e903e6f6da
NeoEMF;JMH_IGNORED_METHOD_RETURN;1;a82cb3dffcb5e8dd3956de1c180945e903e6f6da
NeoEMF;JMH_FIXTURE_USING_INVOCATION_SCOPE;2;a82cb3dffcb5e8dd3956de1c180945e903e6f6da
NeoEMF;JMH_STATE_FINAL_FIELD;37;a82cb3dffcb5e8dd3956de1c180945e903e6f6da
zipkin-reporter-java;JMH_BENCHMARK_METHOD_FOUND;10;182399bb3a4fc0b690b6842d4889910a9fe02fec
zipkin-reporter-java;JMH_STATE_FINAL_FIELD;74;182399bb3a4fc0b690b6842d4889910a9fe02fec
zipkin-reporter-java;JMH_IGNORED_METHOD_RETURN;3;182399bb3a4fc0b690b6842d4889910a9fe02fec
zipkin-reporter-java;JMH_LOOP_INSIDE_BENCHMARK;4;182399bb3a4fc0b690b6842d4889910a9fe02fec
rxjava2-extras;JMH_BENCHMARK_METHOD_FOUND;10;e89899091cf8544375b236e69799b90508813bee
rxjava2-extras;JMH_STATE_FINAL_FIELD;8;e89899091cf8544375b236e69799b90508813bee
idea-gradle-dependencies-formatter;JMH_BENCHMARK_METHOD_FOUND;1;c1c65c54731f34285bfd8fe5d09fe94f2632fbac
idea-gradle-dependencies-formatter;JMH_IGNORED_METHOD_RETURN;1;c1c65c54731f34285bfd8fe5d09fe94f2632fbac
idea-gradle-dependencies-formatter;JMH_STATE_FINAL_FIELD;16;c1c65c54731f34285bfd8fe5d09fe94f2632fbac
Microservices;JMH_BENCHMARK_METHOD_FOUND;1;da33d70ad10d10e2a324a789dce733d64809fa23
Microservices;JMH_LOOP_INSIDE_BENCHMARK;3;da33d70ad10d10e2a324a789dce733d64809fa23
Microservices;JMH_STATE_FINAL_FIELD;6;da33d70ad10d10e2a324a789dce733d64809fa23
FieldMagic;JMH_BENCHMARK_METHOD_FOUND;3;ee55fc591b4285f368bd355fcacb24a984273c7d
FieldMagic;JMH_LOOP_INSIDE_BENCHMARK;1;ee55fc591b4285f368bd355fcacb24a984273c7d
FieldMagic;JMH_STATE_FINAL_FIELD;7;ee55fc591b4285f368bd355fcacb24a984273c7d
oopsla15-artifact;JMH_BENCHMARKMODE_SINGLESHOT;5;f6e37eeaab74146f68657b394b75863909b8fe2d
oopsla15-artifact;JMH_BENCHMARK_METHOD_FOUND;213;f6e37eeaab74146f68657b394b75863909b8fe2d
oopsla15-artifact;JMH_STATE_FINAL_FIELD;550;f6e37eeaab74146f68657b394b75863909b8fe2d
oopsla15-artifact;JMH_LOOP_INSIDE_BENCHMARK;26;f6e37eeaab74146f68657b394b75863909b8fe2d
oopsla15-artifact;JMH_FIXTURE_USING_INVOCATION_SCOPE;13;f6e37eeaab74146f68657b394b75863909b8fe2d
oopsla15-artifact;JMH_IGNORED_METHOD_RETURN;6;f6e37eeaab74146f68657b394b75863909b8fe2d
oopsla15-artifact;JMH_NOTFORKED_BENCHMARK;3;f6e37eeaab74146f68657b394b75863909b8fe2d
streamalg;JMH_BENCHMARK_METHOD_FOUND;34;4f5c6a4e8b81db129c8357bc01f7734a9ca238db
streamalg;JMH_LOOP_INSIDE_BENCHMARK;5;4f5c6a4e8b81db129c8357bc01f7734a9ca238db
streamalg;JMH_STATE_FINAL_FIELD;39;4f5c6a4e8b81db129c8357bc01f7734a9ca238db
entity-system-benchmarks;JMH_BENCHMARK_METHOD_FOUND;20;a6b6d57dff8b018f5a2fa0c15a5884964c9054d1
entity-system-benchmarks;JMH_STATE_FINAL_FIELD;117;a6b6d57dff8b018f5a2fa0c15a5884964c9054d1
template-compiler;JMH_BENCHMARK_METHOD_FOUND;27;9efe9f142b89cbc57a00388d9280f140cac4841c
template-compiler;JMH_IGNORED_METHOD_RETURN;2;9efe9f142b89cbc57a00388d9280f140cac4841c
template-compiler;JMH_STATE_FINAL_FIELD;42;9efe9f142b89cbc57a00388d9280f140cac4841c
cache2k-benchmark;JMH_BENCHMARK_METHOD_FOUND;28;9592a3f9144e2ad2f398871f27045833ffd6cd04
cache2k-benchmark;JMH_STATE_FINAL_FIELD;191;9592a3f9144e2ad2f398871f27045833ffd6cd04
cache2k-benchmark;JMH_LOOP_INSIDE_BENCHMARK;5;9592a3f9144e2ad2f398871f27045833ffd6cd04
cache2k-benchmark;JMH_BENCHMARKMODE_SINGLESHOT;1;9592a3f9144e2ad2f398871f27045833ffd6cd04
cache2k-benchmark;JMH_IGNORED_METHOD_RETURN;1;9592a3f9144e2ad2f398871f27045833ffd6cd04
silverflash;JMH_BENCHMARK_METHOD_FOUND;6;65b0d9fb4c24f5086420f45f8fc3a66ec8fd25a4
silverflash;JMH_IGNORED_METHOD_RETURN;11;65b0d9fb4c24f5086420f45f8fc3a66ec8fd25a4
silverflash;JMH_LOOP_INSIDE_BENCHMARK;6;65b0d9fb4c24f5086420f45f8fc3a66ec8fd25a4
silverflash;JMH_STATE_FINAL_FIELD;71;65b0d9fb4c24f5086420f45f8fc3a66ec8fd25a4
rest-schemagen;JMH_BENCHMARK_METHOD_FOUND;2;6bc0e3f8a539a2e43ef3d2c41b66c8185cdf71d8
sulky;JMH_BENCHMARK_METHOD_FOUND;6;ff98c3be0aadea2f7cfd9a8874634e044c164b4b
sulky;JMH_STATE_FINAL_FIELD;7;ff98c3be0aadea2f7cfd9a8874634e044c164b4b
jvptree;JMH_BENCHMARK_METHOD_FOUND;8;db16105cb368964cdbd317569621df67b12ef0ac
jvptree;JMH_STATE_FINAL_FIELD;26;db16105cb368964cdbd317569621df67b12ef0ac
jvptree;JMH_IGNORED_METHOD_RETURN;1;db16105cb368964cdbd317569621df67b12ef0ac
compactmap;JMH_BENCHMARK_METHOD_FOUND;9;655d7a8bc1e46c49f53710dd095a39c72eda2052
compactmap;JMH_LOOP_INSIDE_BENCHMARK;9;655d7a8bc1e46c49f53710dd095a39c72eda2052
compactmap;JMH_STATE_FINAL_FIELD;110;655d7a8bc1e46c49f53710dd095a39c72eda2052
java-final-benchmark;JMH_BENCHMARK_METHOD_FOUND;34;0d5cebc7c77c03105e1f5dd80e4fee54dda8f370
java-final-benchmark;JMH_IGNORED_METHOD_RETURN;2;0d5cebc7c77c03105e1f5dd80e4fee54dda8f370
java-final-benchmark;JMH_STATE_FINAL_FIELD;408;0d5cebc7c77c03105e1f5dd80e4fee54dda8f370
rut;JMH_BENCHMARK_METHOD_FOUND;5;275fcdfeef0f276df2a54bf329a669746760803a
rut;JMH_IGNORED_METHOD_RETURN;3;275fcdfeef0f276df2a54bf329a669746760803a
rut;JMH_LOOP_INSIDE_BENCHMARK;2;275fcdfeef0f276df2a54bf329a669746760803a
rut;JMH_STATE_FINAL_FIELD;13;275fcdfeef0f276df2a54bf329a669746760803a
tiny-async-java;JMH_BENCHMARK_METHOD_FOUND;16;987706d4b7f2d13b45eefdc6c54ea63ce64b3310
tiny-async-java;JMH_IGNORED_METHOD_RETURN;22;987706d4b7f2d13b45eefdc6c54ea63ce64b3310
tiny-async-java;JMH_LOOP_INSIDE_BENCHMARK;25;987706d4b7f2d13b45eefdc6c54ea63ce64b3310
tiny-async-java;JMH_STATE_FINAL_FIELD;16;987706d4b7f2d13b45eefdc6c54ea63ce64b3310
cqrs-hotel;JMH_BENCHMARK_METHOD_FOUND;6;59a9e5973ec7af1b977985fac7f6d2002a761add
cqrs-hotel;JMH_STATE_FINAL_FIELD;14;59a9e5973ec7af1b977985fac7f6d2002a761add
parallelism-benchmarks;JMH_BENCHMARK_METHOD_FOUND;5;f06ad02902040ec63332794781edf84ccde37e6c
parallelism-benchmarks;JMH_IGNORED_METHOD_RETURN;13;f06ad02902040ec63332794781edf84ccde37e6c
parallelism-benchmarks;JMH_LOOP_INSIDE_BENCHMARK;12;f06ad02902040ec63332794781edf84ccde37e6c
parallelism-benchmarks;JMH_STATE_FINAL_FIELD;23;f06ad02902040ec63332794781edf84ccde37e6c
moar;JMH_BENCHMARK_METHOD_FOUND;7;081fad611d9f8d711eb464b13c014ed4ddd6f22b
moar;JMH_LOOP_INSIDE_BENCHMARK;11;081fad611d9f8d711eb464b13c014ed4ddd6f22b
moar;JMH_STATE_FINAL_FIELD;22;081fad611d9f8d711eb464b13c014ed4ddd6f22b
sbe-erlang;JMH_STATE_FINAL_FIELD;1;050718504d3db58b3241c6c4ec45c0fb22cca3d1
SparkJNI;JMH_BENCHMARK_METHOD_FOUND;2;c1819d3d477889169e0c975fe412fb95b824248d
SparkJNI;JMH_STATE_FINAL_FIELD;6;c1819d3d477889169e0c975fe412fb95b824248d
microbenchmarks;JMH_BENCHMARK_METHOD_FOUND;67;575062f825ed294c44592a4880f4ab68e27a7505
microbenchmarks;JMH_LOOP_INSIDE_BENCHMARK;36;575062f825ed294c44592a4880f4ab68e27a7505
microbenchmarks;JMH_STATE_FINAL_FIELD;129;575062f825ed294c44592a4880f4ab68e27a7505
microbenchmarks;JMH_IGNORED_METHOD_RETURN;5;575062f825ed294c44592a4880f4ab68e27a7505
less-compiler;JMH_BENCHMARK_METHOD_FOUND;1;5ea1cd0433943f5ed2070fb763cc931c1084d3ce
less-compiler;JMH_IGNORED_METHOD_RETURN;1;5ea1cd0433943f5ed2070fb763cc931c1084d3ce
less-compiler;JMH_STATE_FINAL_FIELD;14;5ea1cd0433943f5ed2070fb763cc931c1084d3ce
sandbox-query-benchmark-jooq-hibernate-jdbc;JMH_BENCHMARK_METHOD_FOUND;10;829fd9c849dd2eb03d2d47d13c49c23be3f4567d
sandbox-query-benchmark-jooq-hibernate-jdbc;JMH_STATE_FINAL_FIELD;12;829fd9c849dd2eb03d2d47d13c49c23be3f4567d
westcache;JMH_BENCHMARK_METHOD_FOUND;2;eff76abe6dd7f6bc3a455030f82aa0f4a069adc1
beam;SKIP;SKIP;SKIP
Trident;JMH_BENCHMARK_METHOD_FOUND;8;5d17c6a7ce623deb78b185efde598c8b9158aa5d
Trident;JMH_STATE_FINAL_FIELD;54;5d17c6a7ce623deb78b185efde598c8b9158aa5d
servicefabric;JMH_BENCHMARK_METHOD_FOUND;10;5d17c6a7ce623deb78b185efde598c8b9158aa5d
servicefabric;JMH_IGNORED_METHOD_RETURN;6;5d17c6a7ce623deb78b185efde598c8b9158aa5d
servicefabric;JMH_LOOP_INSIDE_BENCHMARK;2;5d17c6a7ce623deb78b185efde598c8b9158aa5d
servicefabric;JMH_STATE_FINAL_FIELD;8;5d17c6a7ce623deb78b185efde598c8b9158aa5d
scalecube;JMH_BENCHMARK_METHOD_FOUND;10;5d17c6a7ce623deb78b185efde598c8b9158aa5d
scalecube;JMH_IGNORED_METHOD_RETURN;6;5d17c6a7ce623deb78b185efde598c8b9158aa5d
scalecube;JMH_LOOP_INSIDE_BENCHMARK;2;5d17c6a7ce623deb78b185efde598c8b9158aa5d
scalecube;JMH_STATE_FINAL_FIELD;8;5d17c6a7ce623deb78b185efde598c8b9158aa5d
